code,First_Last,country_short,2018_team
10007260331,Manuel Senni,(Ita),Bardiani CSF
10006904057,Paolo Simion,(Ita),Bardiani CSF
10008696032,Simone Sterbini,(Ita),Bardiani CSF
10007527786,Alessandro Tonelli,(Ita),Bardiani CSF
10006878795,Luca Wackermann,(Ita),Bardiani CSF
10014208258,Oscar Cabedo Carda,(Spa),Burgos BH
10010982404,Jorge Cubero Galvez,(Spa),Burgos BH
10045497024,Jesus Ezquerra Muela,(Spa),Burgos BH
10009805367,Adrian Gonzalez Velasco,(Spa),Burgos BH
10007583158,Silvio Herklotz,(Ger),Burgos BH
10008680773,Victor Langellotti,(Mon),Burgos BH
10010999780,Daniel Lopez Parada,(Spa),Burgos BH
10009394634,Matvey Mamykin,(Rus),Burgos BH
10002922613,José Mendes,(Por),Burgos BH
10006271941,Igor Merino Kortazar,(Spa),Burgos BH
10009403526,Alvaro Robredo Crespo,(Spa),Burgos BH
10006555867,Diego Rubio Hernandez,(Spa),Burgos BH
10006587290,Ibai Salas Zorrozua,(Spa),Burgos BH
10054193476,Nicolas Sessler,(Bra),Burgos BH
10006489987,Jordi Simon Casulleras,(Spa),Burgos BH
10007422504,Pablo Torres Muiño,(Spa),Burgos BH
10010042615,Julen Amezqueta Moreno,(Spa),Caja Rural-Seguros RGA
10042286324,Alex Aranburu Deba,(Spa),Caja Rural-Seguros RGA
10008662787,Miguel Angel Benito Diez,(Spa),Caja Rural-Seguros RGA
10010991902,Danilo Celano,(Ita),Caja Rural-Seguros RGA
10009393624,Alvaro Cuadros Morata,(Spa),Caja Rural-Seguros RGA
10004436419,Fabricio Ferrari Barcelo,(Uru),Caja Rural-Seguros RGA
10009519118,Jon Irisarri Rincon,(Spa),Caja Rural-Seguros RGA
10007245476,Jonathan Lastra Martinez,(Spa),Caja Rural-Seguros RGA
10005512210,Luis Guillermo Mas Bonet,(Spa),Caja Rural-Seguros RGA
10009191540,Antonio Molina Canet,(Spa),Caja Rural-Seguros RGA
10009576510,Justin Oien,(USA),Caja Rural-Seguros RGA
10002928471,Sergio Pardilla Bellon,(Spa),Caja Rural-Seguros RGA
10006878900,Rafael Reis,(Por),Caja Rural-Seguros RGA
10008693204,Cristian Rodriguez Martin,(Spa),Caja Rural-Seguros RGA
10007825052,Nicholas Schultz,(Aus),Caja Rural-Seguros RGA
10014023554,Gonzalo Serrano Rodriguez,(Spa),Caja Rural-Seguros RGA
10007517682,Joaquim Silva,(Por),Caja Rural-Seguros RGA
10010745055,Nelson Andres Soto Martinez,(Col),Caja Rural-Seguros RGA
10008197995,Yannis Yssaad,(Fra),Caja Rural-Seguros RGA
10011231368,Josu Zabala Lopez,(Spa),Caja Rural-Seguros RGA
10043986652,Amaro Antunes,(Por),CCC Sprandi Polkowice
10010994932,Alan Banaszek,(Pol),CCC Sprandi Polkowice
10006492314,Pawel Bernas,(Pol),CCC Sprandi Polkowice
10009765254,Piotr Brozyna,(Pol),CCC Sprandi Polkowice
10003037494,Pawel Cieslik,(Pol),CCC Sprandi Polkowice
10007065119,Pawel Franczak,(Pol),CCC Sprandi Polkowice
10005750262,Kamil Gradek,(Pol),CCC Sprandi Polkowice
10008032287,Jonas Koch,(Ger),CCC Sprandi Polkowice
10004611726,Marko Kump,(Slo),CCC Sprandi Polkowice
10004608995,Adrian Kurek,(Pol),CCC Sprandi Polkowice
10008628637,Kamil Malecki,(Pol),CCC Sprandi Polkowice
10005853629,Lukasz Owsian,(Pol),CCC Sprandi Polkowice
10007946506,Michal Paluta,(Pol),CCC Sprandi Polkowice
10007994194,Leszek Plucinski,(Pol),CCC Sprandi Polkowice
10009640063,Szymon Sajnok,(Pol),CCC Sprandi Polkowice
10008659050,Michal Schlegel,(Cze),CCC Sprandi Polkowice
10007503134,Frantisek Sisr,(Cze),CCC Sprandi Polkowice
10007951455,Patryk Stosz,(Pol),CCC Sprandi Polkowice
10002832077,Mateusz Taciak,(Pol),CCC Sprandi Polkowice
10006486452,Jan Tratnik,(Slo),CCC Sprandi Polkowice
10004614453,Guillaume Bonnafond,(Fra),Cofidis Solutions Credits
10005961440,Nacer Bouhanni,(Fra),Cofidis Solutions Credits
10009808603,Rayane Bouhanni,(Fra),Cofidis Solutions Credits
10008857393,Loic Chetout,(Fra),Cofidis Solutions Credits
10004497649,Dimitri Claeys,(Bel),Cofidis Solutions Credits
10006144831,Nicolas Edet,(Fra),Cofidis Solutions Credits
10011235311,Dorian Godon,(Fra),Cofidis Solutions Credits
10005977305,Jesus Herrada,(Spa),Cofidis Solutions Credits
10004857458,Jose Herrada,(Spa),Cofidis Solutions Credits
10009850534,Hugo Hofstetter,(Fra),Cofidis Solutions Credits
10008198096,Christophe Laporte,(Fra),Cofidis Solutions Credits
10009498001,Mathias Le Turnier,(Fra),Cofidis Solutions Credits
10002963635,Cyril Lemoine,(Fra),Cofidis Solutions Credits
10004544937,Luis Angel Mate Mardones,(Spa),Cofidis Solutions Credits
10002514506,Daniel Navarro Garcia,(Spa),Cofidis Solutions Credits
10006879203,Anthony Perez,(Fra),Cofidis Solutions Credits
10004444402,Stéphane Rossetto,(Fra),Cofidis Solutions Credits
10005842212,Julien Simon,(Fra),Cofidis Solutions Credits
10006917090,Geoffrey Soupe,(Fra),Cofidis Solutions Credits
10007592050,Anthony Turgis,(Fra),Cofidis Solutions Credits
10006644379,Jimmy Turgis,(Fra),Cofidis Solutions Credits
10007970148,Bert Van Lerberghe,(Bel),Cofidis Solutions Credits
10004590407,Michaël Van Staeyen,(Bel),Cofidis Solutions Credits
10006427242,Kenneth Vanbilsen,(Bel),Cofidis Solutions Credits
10006597293,Romain Combaud,(Fra),Delko Marseille Provence KTM
10008065431,Lucas De Rossi,(Fra),Delko Marseille Provence KTM
10003078924,Remy Di Gregorio,(Fra),Delko Marseille Provence KTM
10004680333,Julien El Fares,(Fra),Delko Marseille Provence KTM
10006142811,Delio Fernandez Cruz,(Spa),Delko Marseille Provence KTM
10009362908,Iuri Filosi,(Ita),Delko Marseille Provence KTM
10002926552,Mauro Finetto,(Ita),Delko Marseille Provence KTM
10006801296,Brenton Jones,(Aus),Delko Marseille Provence KTM
10007892245,Przemyslaw Kasperkiewicz,(Pol),Delko Marseille Provence KTM
10009646733,Jérémy Leveau,(Fra),Delko Marseille Provence KTM
10005457242,Angel Madrazo Ruiz,(Spa),Delko Marseille Provence KTM
10003389324,Yannick Martinez,(Fra),Delko Marseille Provence KTM
10004599905,Nikolay Mihaylov,(Bul),Delko Marseille Provence KTM
10002928370,Javier Moreno Bazan,(Spa),Delko Marseille Provence KTM
10009636932,John Anderson Rodriguez Salazar,(Col),Delko Marseille Provence KTM
10004589801,Evaldas Siskevicius,(Ltu),Delko Marseille Provence KTM
10003266658,Gatis Smukulis,(Lat),Delko Marseille Provence KTM
10006804330,Julien Trarieux,(Fra),Delko Marseille Provence KTM
10007900026,Thomas Boudat,(Fra),Direct Energie
10008895183,Lilian Calmejane,(Fra),Direct Energie
10007911140,Romain Cardis,(Fra),Direct Energie
10001479333,Sylvain Chavanel,(Fra),Direct Energie
10006642864,Jeremy Cornu,(Fra),Direct Energie
10005852922,Jerome Cousin,(Fra),Direct Energie
10003097314,Damien Gaudin,(Fra),Direct Energie
10002941205,Yohann Gene,(Fra),Direct Energie
10008934791,Fabien Grellier,(Fra),Direct Energie
10003094684,Jonathan Hivert,(Fra),Direct Energie
10009647339,Axel Journiaux,(Fra),Direct Energie
10004642240,Bryan Nauleau,(Fra),Direct Energie
10011126385,Paul Ourselin,(Fra),Direct Energie
10006584765,Adrien Petit,(Fra),Direct Energie
10003025370,Alexandre Pichot,(Fra),Direct Energie
10004666185,Perrig Quemeneur,(Fra),Direct Energie
10010035844,Simon Sellier,(Fra),Direct Energie
10004434193,Romain Sicard,(Fra),Direct Energie
10003214522,Rein Taaramäe,(Est),Direct Energie
10006466547,Angelo Tulik,(Fra),Direct Energie
10005583948,Jon Aberasturi Izaga,(Spa),Euskadi Basque Country-Murias
10008661070,Mikel Aristi Gardoki,(Spa),Euskadi Basque Country-Murias
10007609127,Aritz Bagues Kalparsoro,(Spa),Euskadi Basque Country-Murias
10014143186,Fernando Barcelo Aragon,(Spa),Euskadi Basque Country-Murias
10009804963,Ander Barrenetxea Uriarte,(Spa),Euskadi Basque Country-Murias
10025143592,Cyril Barthe,(Fra),Euskadi Basque Country-Murias
10007609329,Mikel Bizkarra Etxegibel,(Spa),Euskadi Basque Country-Murias
10005750161,Garikoitz Bravo Oiarbide,(Spa),Euskadi Basque Country-Murias
10042269954,Aitor Gonzalez Prieto,(Spa),Euskadi Basque Country-Murias
10011227530,Julen Irizar Laskurain,(Spa),Euskadi Basque Country-Murias
10008748572,Mikel Iturria Segurola,(Spa),Euskadi Basque Country-Murias
10003105192,Julien Loubet,(Fra),Euskadi Basque Country-Murias
10006737238,Eduard Prades Reverter,(Spa),Euskadi Basque Country-Murias
10011227631,Oscar Rodriguez Garaicoechea,(Spa),Euskadi Basque Country-Murias
10007777461,Sergio Rodriguez Reche,(Spa),Euskadi Basque Country-Murias
10008682793,Hector Saez Benito,(Spa),Euskadi Basque Country-Murias
10015982954,Sergio Samitier Samitier,(Spa),Euskadi Basque Country-Murias
10006280530,Enrique Sanz Unzue,(Spa),Euskadi Basque Country-Murias
10006886879,Beñat Txoperena Matxikote,(Spa),Euskadi Basque Country-Murias
10010982000,Gotzon Udondo Santamaria,(Spa),Euskadi Basque Country-Murias
10007856677,Warren Barguil,(Fra),Fortuneo-Samsic
10009575496,Franck Bonnamour,(Fra),Fortuneo-Samsic
10003073769,Maxime Bouet,(Fra),Fortuneo-Samsic
10009374830,Michael Carbel,(Den),Fortuneo-Samsic
10007252045,Maxime Daniel,(Fra),Fortuneo-Samsic
10005874645,Anthony Delaplace,(Fra),Fortuneo-Samsic
10005548380,Brice Feillu,(Fra),Fortuneo-Samsic
10005979830,Armindo Fonseca,(Fra),Fortuneo-Samsic
10002857844,Arnaud Gerard,(Fra),Fortuneo-Samsic
10007995814,Elie Gesbert,(Fra),Fortuneo-Samsic
10005489271,Romain Hardy,(Fra),Fortuneo-Samsic
10006565870,Benoit Jarrier,(Fra),Fortuneo-Samsic
10007585885,Kevin Ledanois,(Fra),Fortuneo-Samsic
10019920043,Sindre Skjøstad Lunke,(Nor),Fortuneo-Samsic
10009573072,Jérémy Maison,(Fra),Fortuneo-Samsic
10003002839,Amael Moinard,(Fra),Fortuneo-Samsic
10004620517,Pierre Luc Perichon,(Fra),Fortuneo-Samsic
10006108960,Laurent Pichon,(Fra),Fortuneo-Samsic
10007952162,Clement Russo,(Fra),Fortuneo-Samsic
10002857743,Florian Vachon,(Fra),Fortuneo-Samsic
10009334717,Bram Welten,(Ned),Fortuneo-Samsic
10008661272,Ildar Arslanov,(Rus),Gazprom-Rusvelo
10005914758,Igor Boev,(Rus),Gazprom-Rusvelo
10009986334,Nikolai Cherkasov,(Rus),Gazprom-Rusvelo
10002652528,Sergey Firsanov,(Rus),Gazprom-Rusvelo
10006887283,Alexander Foliforov,(Rus),Gazprom-Rusvelo
10010165378,Evgeny Kobernyak,(Rus),Gazprom-Rusvelo
10002833087,Dmitriy Kozontchuk,(Rus),Gazprom-Rusvelo
10009986233,Stepan Kuriyanov,(Rus),Gazprom-Rusvelo
10002302015,Sergey Lagutin,(Rus),Gazprom-Rusvelo
10005747535,Roman Maikin,(Rus),Gazprom-Rusvelo
10008687847,Artem Nych,(Rus),Gazprom-Rusvelo
10005890712,Alexander Porsev,(Rus),Gazprom-Rusvelo
10003270904,Ivan Rovny,(Rus),Gazprom-Rusvelo
10007727042,Aleksei Rybalkin,(Rus),Gazprom-Rusvelo
10006795337,Evgeny Shalunov,(Rus),Gazprom-Rusvelo
10006412690,Sergei Shilov,(Rus),Gazprom-Rusvelo
10002832279,Nikolay Trusov,(Rus),Gazprom-Rusvelo
10009728070,Aleksandr Vlasov,(Rus),Gazprom-Rusvelo
10010784057,João Almeida,(Por),Hagens Berman Axeon
10050184245,Ed Anderson,(USA),Hagens Berman Axeon
10010089596,William Barta,(USA),Hagens Berman Axeon
10008862346,Sean Bennett,(USA),Hagens Berman Axeon
10015825936,Mikkel Bjerg,(Den),Hagens Berman Axeon
10010130319,Christopher Blevins,(USA),Hagens Berman Axeon
10011108807,Jonathan Brown,(USA),Hagens Berman Axeon
10011115877,Adrien Costa,(USA),Hagens Berman Axeon
10015507250,Cole Davis,(USA),Hagens Berman Axeon
10015311028,Ian Garrison,(USA),Hagens Berman Axeon
10009502344,Zeke Mostov,(USA),Hagens Berman Axeon
10009190328,Ivo Oliveira,(Por),Hagens Berman Axeon
10009191136,Rui Oliveira,(Por),Hagens Berman Axeon
10014827543,Jasper Philipsen,(Bel),Hagens Berman Axeon
10014649408,Thomas Revard,(USA),Hagens Berman Axeon
10009117879,Michael Rice,(Aus),Hagens Berman Axeon
10015508967,Maikel Zijlaard,(Ned),Hagens Berman Axeon
10007964589,Nicolai Brøchner,(Den),Holowesko-Citadel p/b Arapahoe Resources
10008665720,Miguel Bryon,(USA),Holowesko-Citadel p/b Arapahoe Resources
10023550065,Evan Bybee,(USA),Holowesko-Citadel p/b Arapahoe Resources
10005965177,Ruben Companioni,(Cub),Holowesko-Citadel p/b Arapahoe Resources
10007597710,Andrew Dahlheim,(USA),Holowesko-Citadel p/b Arapahoe Resources
10008671275,TJ Eisenhart,(USA),Holowesko-Citadel p/b Arapahoe Resources
10006467153,Andzs Flaksis,(Lat),Holowesko-Citadel p/b Arapahoe Resources
10009565594,Bryan Steve Gomez Peñaloza,(Col),Holowesko-Citadel p/b Arapahoe Resources
10015021139,Grant Koontz,(USA),Holowesko-Citadel p/b Arapahoe Resources
10005972958,Andrei Krasilnikau,(Blr),Holowesko-Citadel p/b Arapahoe Resources
10005986193,Joseph Lewis,(Aus),Holowesko-Citadel p/b Arapahoe Resources
10007156762,Fabian Lienhard,(Swi),Holowesko-Citadel p/b Arapahoe Resources
10003192492,John Murphy,(USA),Holowesko-Citadel p/b Arapahoe Resources
10009349972,Brendan Rhim,(USA),Holowesko-Citadel p/b Arapahoe Resources
10009762022,Brayan Stiven Sanchez Vergara,(Col),Holowesko-Citadel p/b Arapahoe Resources
10004791477,Morgan Schmitt,(USA),Holowesko-Citadel p/b Arapahoe Resources
10022516007,Awet Andemeskel,(Eri),Israel Cycling Academy
10005965884,Edwin Alcibiades Avila Vanegas,(Col),Israel Cycling Academy
10005475733,Guillaume Boivin,(Can),Israel Cycling Academy
10004595659,Zakkari Dempster,(Aus),Israel Cycling Academy
10043045045,Jose Manuel Diaz,(Spa),Israel Cycling Academy
10005776433,Nathan Earle,(Aus),Israel Cycling Academy
10050012069,Sondre Enger,(Nor),Israel Cycling Academy
10009246710,Omer Goldshtein,(Isr),Israel Cycling Academy
10007384714,Roy Goldstein,(Isr),Israel Cycling Academy
10003085994,Ben Hermans,(Bel),Israel Cycling Academy
10008676935,August Jensen,(Nor),Israel Cycling Academy
10006893145,Luis Lemus,(Mex),Israel Cycling Academy
10007935085,Krists Neilands,(Lat),Israel Cycling Academy
10007882242,Guy Niv,(Isr),Israel Cycling Academy
10007584471,Benjamin Perry,(Can),Israel Cycling Academy
10001457610,Ruben Plaza,(Spa),Israel Cycling Academy
10007527988,Mihkel Räim,(Est),Israel Cycling Academy
10008682995,Guy Sagiv,(Isr),Israel Cycling Academy
10006467961,Kristian Sbaragli,(Ita),Israel Cycling Academy
10007810605,Hamish Schreurs,(NZl),Israel Cycling Academy
10007523342,Daniel Turek,(Cze),Israel Cycling Academy
10004819264,Dennis van Winden,(Ned),Israel Cycling Academy
10009706145,Tyler Williams,(USA),Israel Cycling Academy
10008663902,Aviv Yechezkel,(Isr),Israel Cycling Academy
10009405748,Hernan Ricardo Aguirre Caipa,(Col),Manzana Postobon
10016003263,Juan Jose Amador Castaño,(Col),Manzana Postobon
10008664609,Hernando Bohorquez Sanchez,(Col),Manzana Postobon
10048454413,Jetse Bol,(Ned),Burgos BH
10035195725,Jhojan Orlando Garcia Sosa,(Col),Manzana Postobon
10010985535,Sergio Andres Higuita Garcia,(Col),Manzana Postobon
10008971268,Juan Sebastian Molano Benavides,(Col),Manzana Postobon
10008656323,Fernando Orjuela Gutierrez,(Col),Manzana Postobon
10009227613,Juan Felipe Osorio Arboleda,(Col),Manzana Postobon
10009690987,Wilmar Andres Paredes Zapata,(Col),Manzana Postobon
10009037350,Jordan Arley Parra Arias,(Col),Manzana Postobon
10010169321,Aldemar Reyes Ortega,(Col),Manzana Postobon
10010985939,Yecid Arturo Sierra Sanchez,(Col),Manzana Postobon
10009143040,Bernardo Albeiro Suaza Arango,(Col),Manzana Postobon
10005827559,Ricardo Vilela,(Por),Manzana Postobon
10006837571,Juan Pablo Villegas Cardona,(Col),Manzana Postobon
10010085859,Nicola Bagioli,(Ita),Nippo-Vini Fantini-Europa Ovini
10014739940,Joan Bou Company,(Spa),Nippo-Vini Fantini-Europa Ovini
10005397224,Marco Canola,(Ita),Nippo-Vini Fantini-Europa Ovini
10008924384,Damiano Cima,(Ita),Nippo-Vini Fantini-Europa Ovini
10009974715,Imerio Cima,(Ita),Nippo-Vini Fantini-Europa Ovini
10001655448,Damiano Cunego,(Ita),Nippo-Vini Fantini-Europa Ovini
10006875159,Eduard Michael Grosu,(Rom),Nippo-Vini Fantini-Europa Ovini
10006076628,Sho Hatsuyama,(Jpn),Nippo-Vini Fantini-Europa Ovini
10005480783,Masakazu Ito,(Jpn),Nippo-Vini Fantini-Europa Ovini
10011232984,Marino Kobayashi,(Jpn),Nippo-Vini Fantini-Europa Ovini
10002846528,Alan Marangoni,(Ita),Nippo-Vini Fantini-Europa Ovini
10007947516,Hideto Nakane,(Jpn),Nippo-Vini Fantini-Europa Ovini
10008687342,Hiroki Nishimura,(Jpn),Nippo-Vini Fantini-Europa Ovini
10003263325,Simone Ponzi,(Ita),Nippo-Vini Fantini-Europa Ovini
10002711940,Ivan Santaromita,(Ita),Nippo-Vini Fantini-Europa Ovini
10009788189,Marco Tizza,(Ita),Nippo-Vini Fantini-Europa Ovini
10005476339,Kohei Uchima,(Jpn),Nippo-Vini Fantini-Europa Ovini
10005480985,Hayato Yoshida,(Jpn),Nippo-Vini Fantini-Europa Ovini
10010165883,Filippo Zaccanti,(Ita),Nippo-Vini Fantini-Europa Ovini
10003421555,Ryan Anderson,(Can),Rally Cycling
10002897856,Jesse Anthony,(USA),Rally Cycling
10003127323,Robert Britton,(Can),Rally Cycling
10007501316,Robin Carpenter,(USA),Rally Cycling
10006879708,Matteo Dal-Cin,(Can),Rally Cycling
10008669053,Adam De Vos,(Can),Rally Cycling
10008671477,Nigel Ellsay,(Can),Rally Cycling
10003293738,Brad Huff,(USA),Rally Cycling
10008633889,Evan Huffman,(USA),Rally Cycling
10007895376,Colin Joyce,(USA),Rally Cycling
10007491818,Tyler Magner,(USA),Rally Cycling
10015092372,Brandon Mcnulty,(USA),Rally Cycling
10009794960,Kyle Murphy,(USA),Rally Cycling
10007600033,Emerson Oronte,(USA),Rally Cycling
10002096901,Danny Pate,(USA),Rally Cycling
10007701073,Eric Young,(USA),Rally Cycling
10010973613,Tim Ariesen,(Ned),Roompot-Nederlandse Loterij
10006003371,Jesper Asselman,(Ned),Roompot-Nederlandse Loterij
10007950546,Martijn Budding,(Ned),Roompot-Nederlandse Loterij
10008193450,Robbert de Greef,(Ned),Roompot-Nederlandse Loterij
10009812340,Hartthijs de Vries,(Ned),Roompot-Nederlandse Loterij
10004609908,Pim Ligthart,(Ned),Roompot-Nederlandse Loterij
10007179903,Jeroen Meijers,(Ned),Roompot-Nederlandse Loterij
10006641652,Elmar Reinders,(Ned),Roompot-Nederlandse Loterij
10007291754,Oscar Riesebeek,(Ned),Roompot-Nederlandse Loterij
10007297111,Taco van der Hoorn,(Ned),Roompot-Nederlandse Loterij
10006884556,Nick van der Lijke,(Ned),Roompot-Nederlandse Loterij
10008653592,Etienne van Empel,(Ned),Roompot-Nederlandse Loterij
10009400795,Sjoerd van Ginneken,(Ned),Roompot-Nederlandse Loterij
10008654101,Brian van Goethem,(Ned),Roompot-Nederlandse Loterij
10008881948,Jan Willem van Schip,(Ned),Roompot-Nederlandse Loterij
10004593033,Coen Vermeltfoort,(Ned),Roompot-Nederlandse Loterij
10002204914,Pieter Weening,(Ned),Roompot-Nederlandse Loterij
10006255571,Wouter Wippert,(Ned),Roompot-Nederlandse Loterij
10008660464,Piet Allegaert,(Bel),Sport Vlaanderen-Baloise
10008666932,Amaury Capiot,(Bel),Sport Vlaanderen-Baloise
10007750381,Aime De Gendt,(Bel),Sport Vlaanderen-Baloise
10003246753,Kenny De Ketele,(Bel),Sport Vlaanderen-Baloise
10006481196,Moreno De Pauw,(Bel),Sport Vlaanderen-Baloise
10009009866,Lindsay De Vylder,(Bel),Sport Vlaanderen-Baloise
10008669154,Benjamin Declercq,(Bel),Sport Vlaanderen-Baloise
10008669356,Kevin Deltombe,(Bel),Sport Vlaanderen-Baloise
10009573880,Maxime Farazijn,(Bel),Sport Vlaanderen-Baloise
10009991182,Robbe Ghys,(Bel),Sport Vlaanderen-Baloise
10010091216,Milan Menten,(Bel),Sport Vlaanderen-Baloise
10010005027,Christophe Noppe,(Bel),Sport Vlaanderen-Baloise
10011127500,Edward Planckaert,(Bel),Sport Vlaanderen-Baloise
10010091014,Emiel Planckaert,(Bel),Sport Vlaanderen-Baloise
10007749876,Jonas Rickaert,(Bel),Sport Vlaanderen-Baloise
10005991954,Thomas Sprengers,(Bel),Sport Vlaanderen-Baloise
10008699062,Dries Van Gestel,(Bel),Sport Vlaanderen-Baloise
10008699163,Mathias Van Gompel,(Bel),Sport Vlaanderen-Baloise
10002310604,Preben Van Hecke,(Bel),Sport Vlaanderen-Baloise
10008699466,Kenneth Van Rooy,(Bel),Sport Vlaanderen-Baloise
10014312029,Aaron Verwilst,(Bel),Sport Vlaanderen-Baloise
10010589653,Jordi Warlop,(Bel),Sport Vlaanderen-Baloise
10010957243,Mehdi Benhamouda,(Fra),Team Novo Nordisk
10015809869,Sam Brand,(GBr),Team Novo Nordisk
10006232636,Fabio Calabria,(Aus),Team Novo Nordisk
10008623179,Stephen Clancy,(Irl),Team Novo Nordisk
10013243514,Romain Gioux,(Fra),Team Novo Nordisk
10007189195,Joonas Henttala,(Fin),Team Novo Nordisk
10010029881,Brian Kamstra,(Ned),Team Novo Nordisk
10004864532,David Lozano,(Spa),Team Novo Nordisk
10015022149,Reid McClure,(Can),Team Novo Nordisk
10014898574,Emanuel Mini,(Arg),Team Novo Nordisk
10005660336,Andrea Peron,(Ita),Team Novo Nordisk
10007659243,Charles Planet,(Fra),Team Novo Nordisk
10013880882,Umberto Poli,(Ita),Team Novo Nordisk
10009507701,Quentin Valognes,(Fra),Team Novo Nordisk
10003154908,Hendrikus van Ijzendoorn,(Ned),Team Novo Nordisk
10007574266,Christopher Williams,(Aus),Team Novo Nordisk
10035480358,Janier Alexis Acevedo Calle,(Col),UnitedHealthcare Pro Cycling
10003011529,Carlos Eduardo Alzate Escobar,(Col),UnitedHealthcare Pro Cycling
10007211730,Alexander Cataford,(Can),UnitedHealthcare Pro Cycling
10002724367,Jonathan Clarke,(Aus),UnitedHealthcare Pro Cycling
10009643602,Daniel Eaton,(USA),UnitedHealthcare Pro Cycling
10002912004,Lucas Sebastian Haedo,(Arg),UnitedHealthcare Pro Cycling
10007161513,Adrian Hegyvary,(USA),UnitedHealthcare Pro Cycling
10006481095,Daniel Alexander Jaramillo Diez,(Col),UnitedHealthcare Pro Cycling
10006271032,Luke Keough,(USA),UnitedHealthcare Pro Cycling
10061407448,Gavin Mannion,(USA),UnitedHealthcare Pro Cycling
10008856787,Eric Marcotte,(USA),UnitedHealthcare Pro Cycling
10008856888,Travis McCabe,(USA),UnitedHealthcare Pro Cycling
10003998606,Lachlan Norris,(Aus),UnitedHealthcare Pro Cycling
10007957014,Tanner Putt,(USA),UnitedHealthcare Pro Cycling
10005497052,Serghei Tvetcov,(Rom),UnitedHealthcare Pro Cycling
10007507376,Hugo Angel Velazquez,(Arg),UnitedHealthcare Pro Cycling
10006242841,Sean De Bie,(Bel),Veranda's Willems Crelan
10009366241,Dries De Bondt,(Bel),Veranda's Willems Crelan
10012748814,Mathias De Witte,(Bel),Veranda's Willems Crelan
10001354041,Stijn Devolder,(Bel),Veranda's Willems Crelan
10002833592,Huub Duijn,(Ned),Veranda's Willems Crelan
10007097047,Stan Godrie,(Ned),Veranda's Willems Crelan
10007751492,Michael Goolaerts,(Bel),Veranda's Willems Crelan
10009748177,Jappe Jaspers,(Bel),Veranda's Willems Crelan
10003260291,Aidis Kruopis,(Ltu),Veranda's Willems Crelan
10010090913,Senne Leysen,(Bel),Veranda's Willems Crelan
10011236826,Arjen Livyns,(Bel),Veranda's Willems Crelan
10007096239,Tim Merlier,(Bel),Veranda's Willems Crelan
10005430667,Stijn Steels,(Bel),Veranda's Willems Crelan
